kd_lpse,kd_agency,kd_lelang,nama_lpse,nama_agency,kd_paket,nama_paket,nama_panitia,hasil_lelang,nama_pemenang,npwp_pemenang,hps,tgl_pengumuman,nama_satker,nilai_kontrak,tanggal_kontrak,tanggal_akhir_lelang,sumber_dana,tahun_anggaran,kategori,kd_satker,pagu,kd_pemenang,kd_kabupaten,nama_kabupaten,nama_propinsi
12,497001,1908012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1882012,OP Rutin DR. Lampuyang II (1.224 Ha),P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,224455000,CV. HALIANISA,01.766.784.1-7120,245000000,2012-12-07,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,245000000,543012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,1896012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1870012,OP Rutin DR Sei Teras (20 Ha),P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,361996000,CV.TAHETA GEMILANG,01.922.334.6-7110,385000000,2012-12-07,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,385000000,465012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,2093012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1868012,OP Rutin DI. Tampa (20 Ha),P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,382537000,CV. SOKABBA MR,02.978.400.6-7110,395000000,2012-12-27,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,395000000,2080012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,1994012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1969012,Pembangunan Pos Hidrologi di Kab. Kotawaringin Timur,P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,371752000,CV.SEMUT RAYA,01.406.829.0-7130,380000000,2012-12-10,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,380000000,627012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,1985012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1960012,Rehabilitasi/Peningkatan Jalan Inspeksi Desa Sukareja Kab. Kapuas,P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,1328400000,CV. PUTRA PERDANA,02.014.712.0-7110,1400000000,2012-12-10,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,1400000000,449012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,2015012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1990012,Rehabilitasi/Peningkatan Jaringan Pengairan DR. Samuda Kota Kabupaten Kotim (Pintu Air),P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,743650000,CV. HALIANISA,01.766.784.1-7120,800000000,2012-12-13,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,800000000,543012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,1987012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1962012,Rehabilitasi Prasarana Air Baku di Desa Tumbang Pajangei Kab. Gunung Mas,P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,283051000,CV. RATU MAYANG SARI CR,02.618.626.2-7110,300000000,2012-12-10,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,300000000,143012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,2013012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1988012,"Rehab/Peningkatan Jaringan Pengairan DR. Paduran III Kab. Pulang Pisau, Luas 750 Ha",P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,1416195000,CV. WARNA INDAH,02.292.418.7-7110,1500000000,2012-12-10,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,1500000000,1977012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,2020012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1995012,"Rehab/peningkatan Jaringan Rawa DR. Basarang III Kab. Kapuas, Luas 1.210 Ha (Paket III)",P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,2304316000,CV.SUMBER UTAMA,02.292.380.9-7110,2420000000,2012-12-12,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,2420000000,200012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,1902012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1876012,OP Rutin DR. Basarang Kab. Kapuas (1.700 Ha),P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,328838000,CV. LANDWINANG PERKASA,01.854.738.0-7110,340000000,2012-12-07,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,340000000,286012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,1983012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1958012,"Rehabilitasi/Peningkatan Jaringan Rawa Handil Gabin DR. Desa Bunga Mawar Kec. Pulau Petak Kab. Kapuas, Luas 500 Ha",P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,958850000,CV. EXCITE JAYA GROEP,02.676.194.0-7110,1000000000,2012-12-10,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,1000000000,1108012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,2011012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1986012,"Rehab/Peningkatan Jaringan Pengairan DR. Paduran II Kab. Pulang Pisau, Luas 750 Ha",P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,1408700000,CV. ARTHA ARVINOZA,02.922.069.8-7110,1500000000,2012-12-10,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,1500000000,515012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,2024012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1999012,"Rehab/peningkatan Jaringan Rawa DR. Lempuyang VI Kab. Kotim, Luas 1.200 Ha (Paket VI)",P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,2326898000,SARI ALAM PRIMA,02.691.981.1-7120,2400000000,2012-12-12,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,2400000000,376012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,1895012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1869012,OP Rutin DR. Palingkau Lama/Baru (1.200 Ha),P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,223519000,CV. GOHONG RAYA PERKASA,02.978.290.1-7110,235000000,2012-12-07,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,235000000,1167012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,1905012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1879012,OP Rutin DR. Tamban Baru Selatan Kab. Kapuas (1.400 Ha),P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,259438000,CV. AULIA PERKASA,02.676.594.1-7110,280000000,2012-12-07,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,280000000,188012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,1907012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1881012,OP Rutin DR. Lupak Dalam I Kab. Kapuas (1.300 Ha),P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,246630000,CV.TEGUH SEJAHTERA,01.580.525.2-7110,260000000,2012-12-07,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,260000000,2559012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,1914012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1888012,OP Rutin DR Bahaur VI 1.100 Ha,P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,199380000,CV. PANGARINAH JAYA,02.618.779.9-7110,215000000,2012-12-07,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,215000000,1253012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,1996012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1971012,Pembangunan Pos Hidrologi di Kab. Gunung Mas,P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,367462000,CV. BALINGA JAYA,02.292.394.0-7110,380000000,2012-12-10,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,380000000,722012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,1979012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1954012,"Rehab/Peningkatan Daerah Pengairan Pengairan Desa Bagendang Tengah Ramban Kec. Bagendang Kab. Kotim, Luas 750 Ha",P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,1417373000,CV.SINAR FANTASI,02.618.305.3-7110,1500000000,2012-12-10,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,1500000000,2083012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,1906012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1880012,OP Rutin DR. Lampuyang III (1.200 Ha),P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,226363000,CV.SEMUT RAYA,01.406.829.0-7130,240000000,2012-12-07,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,240000000,627012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,2022012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1997012,"Rehab/peningkatan Jaringan Rawa DR. Kuin Kab. Kotim, Luas 1.200 Ha",P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,2268160000,BINA WARGA NUSANTARA,01.505.995.9-7120,2400000000,2012-12-12,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,2400000000,1237012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,2001012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1976012,Pengamanan Abrasi Pantai Ujung Pandaran Kab. Kotim ,P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,1315300000,CV. CITRA PERKASA,01.700.102.5-7110,1400000000,2012-12-10,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,1400000000,304012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,2014012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1989012,"Rehab/Peningkatan Jaringan Pengairan DR. Jabiren Kab. Pulang Pisau, Luas 500 Ha",P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,946950000,CV. WARNA INDAH,02.292.418.7-7110,1000000000,2012-12-10,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,1000000000,1977012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,1992012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1967012,Pembangunan Pos AWLR di Kabupaten Barito Utara,P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,383961000,CV. YUDHA PUTRA PERKASA,02.234.930.2-7110,400000000,2012-12-10,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,400000000,1252012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,2027012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,2002012,"Rehab/peningkatan Jaringan Rawa DR. Bapinang , Luas 1.200 Ha",P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,2279565000,PT. KARTA UTAMA KARYAMARGA,01.407.620.2-7110,2400000000,2012-12-12,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,2400000000,598012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,2025012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,2000012,"Rehab/peningkatan Jaringan Rawa DR. Handil Batu Kab. Kapuas, Luas 1.100 Ha",P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,2084465000,PT. KARTA UTAMA KARYAMARGA,01.407.620.2-7110,2200000000,2012-12-12,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,2200000000,598012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,1898012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1872012,OP Rutin DR Palingkau Seberang II (20 Ha),P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,361996000,CV. TALITA,02.676.595.8-7110,385000000,2012-12-07,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,385000000,176012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,1900012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1874012,OP Rutin DR. Mandomai IV Kec. Kapuas Barat Kab. Kapuas (1.650 Ha),P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,316615000,CV. PRIMA BATUAH JAYA,02.618.370.7-7110,330000000,2012-12-07,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,330000000,1803012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,2005012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1980012,OP Bendung Tersebar,P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,470343000,CV. AL-A'LAA,01.922.338.7-7110,495000000,2012-12-10,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,495000000,563012,14873,Palangka Raya (Kota),Kalimantan Tengah
14,626014,17135014,LPSE Provinsi Jawa Barat,Agency Politeknik Negeri Bandung,15422014,Pengadaan Jasa Koneksi Internet Bulan Januari sampai dengan Desember 2013 Politeknik Negeri Bandung Tahun Anggaran 2013,Tim L6,599108400,"PT Telekomunikasi Indonesia, Tbk.",010.013.1-0930,621390000,2012-12-27,Politeknik Negeri Bandung,"","",2013-01-16,APBN,2012,Jasa Lainnya,527014,621390000,2083014,14765,Bandung (Kota),Jawa Barat
21,9021,1151021,LPSE Kota Yogyakarta,Polresta Yogyakarta,990021,Pengadaan Makan Tahanan Polresta Yogyakarta,Pokja Pengadaan Makan Tahanan dan Makan petugas jaga tahun 2013.,278347500,CV TEKNIKA SEJATI,01.478.776.6-5420,369645480,2012-12-28,Polresta Yogyakarta,"","",2013-01-18,APBN,2013,Jasa Lainnya,41021,390000000,1376021,14815,Yogyakarta (Kota),DI Yogyakarta
21,9021,1152021,LPSE Kota Yogyakarta,Polresta Yogyakarta,991021,Pengadaan Makan Jaga/Piket Polresta Yogyakarta,Pokja Pengadaan Makan Tahanan dan Makan petugas jaga tahun 2013.,197857500,CV TEKNIKA SEJATI,01.478.776.6-5420,301254000,2012-12-28,Polresta Yogyakarta,"","",2013-01-18,APBN,2013,Jasa Lainnya,41021,324120000,1376021,14815,Yogyakarta (Kota),DI Yogyakarta
10,2010,637010,LPSE Kota Surabaya,LPSE Kota Surabaya,508010,"Belanja Bahan Baku Bangunan Pemeliharaan Rutin Jalan, Jembatan dan Kelengkapannya Paket 1 Lelang",POKJA 1_BJ,2750220000,CV Jatayu,31.349.044.3-6040,2970000000,2012-12-28,Dinas Pekerjaan Umum Bina Marga dan Pematusan,"","",2013-02-07,APBD,2013,Pengadaan Barang,32010,3159337500,1869010,14843,Bangkalan (Kab.),Jawa Timur
10,2010,681010,LPSE Kota Surabaya,LPSE Kota Surabaya,533010,Cetak Majalah Gapura edisi Maret s/d Desember 2013,POKJA 1_BJ,475475000,CV. Mitra Utama,21.130.187.4-6190,500500000,2012-12-28,Bagian Hubungan Masyarakat,"","",2013-02-11,APBD,2013,Jasa Lainnya,11010,500500000,2442010,14843,Bangkalan (Kab.),Jawa Timur
10,2010,639010,LPSE Kota Surabaya,LPSE Kota Surabaya,448010,Glangsing 25 kg (isi 150 kg sedimen) ,POKJA 1_BJ,1758482000,CV. WILWATIKTA,31.458.054.9-6190,2211000000,2012-12-28,Dinas Pekerjaan Umum Bina Marga dan Pematusan,"","",2013-02-11,APBD,2013,Pengadaan Barang,32010,2380510000,1683010,14843,Bangkalan (Kab.),Jawa Timur
252,20999,953252,LPSE Kementerian Hukum dan HAM RI,KANWIL BENGKULU,950252,Pengadaan Bahan Makanan Narapidana/Tahanan Lapas Klas IIA Bengkulu T.A. 2013,Panitia Pengadaan BAMA LP Bengkulu T.A. 2013,2030312000,danau sicike-cike,03.177.706.3-3110,2057414000,2012-12-05,Lapas Klas IIA Bengkulu,"","",2013-01-01,APBN,2012,Pengadaan Barang,248252,2057432000,1094252,14752,Jakarta Selatan (Kota),DKI Jakarta
11,545011,7531011,LPSE Kementerian Keuangan,LPSE Kementerian Keuangan Sumatera Utara,6886011,Pengadaan Jasa Laundry Diklat Tahun Anggaran 2013,PPBJ Paket Pengadaan Jasa Laundry DTSS di Lingkungan BPPK Medan TA. 2013,354618000,UD. PUTERA JAYA,09.710.242.0-1220,362850000,2012-12-18,BALAI PENDIDIKAN DAN PELATIHAN KEUANGAN MEDAN,"","",2013-01-10,APBN,2013,Jasa Lainnya,168011,362850000,11162011,14748,Jakarta Pusat (Kota),DKI Jakarta
11,539011,7511011,LPSE Kementerian Keuangan,Kementerian Sekretariat Negara ,6841011,"Pengisian dan penggantian pengharum ruangan, pengharum kamar mandi, kamar kecil pria dan wanita di kantor-kantor Kemensetneg","Pengisian & penggantian pengharum ruangan,pengharum kamar mandi di Kemensetneg",630072000,CV.vithawa mandiri,02.995.095.3-0270,782952000,2012-12-16,Kementerian Sekretariat Negara,"","",2013-01-04,APBN,2013,Jasa Lainnya,121011,782952000,15569011,14748,Jakarta Pusat (Kota),DKI Jakarta
29,53029,1612029,LPSE Universitas Diponegoro,Badan Diklat ESDM,1453029,Pengadaan Bahan Makanan Mahasiswa PTK Akamigas-STEM ,PANITIA POKJA PENGADAAN 2012,3433110000,eka bella,02.770.861.9-5140,3613800000,2012-12-06,PTK AKAMIGAS,"","",2013-01-10,APBN,2013,Pengadaan Barang,107029,3650000000,2402029,14807,Semarang (Kab.),Jawa Tengah
11,501011,7546011,LPSE Kementerian Keuangan,Direktorat Jenderal Bea dan Cukai,6995011,Pengadaan Jasa Penyewaan Mesin Fotocopy Tahun Anggaran 2013,Pengadaan Barang/Jasa,1107238000,PT. SETIAWAN KUMALAGIRI,01.621.782.0-0290,1408341000,2012-12-19,Kantor Pelayanan Utama Bea Cukai Tipe A Tanjung Priok,"","",2013-01-10,APBN,2013,Pengadaan Barang,61011,1408341000,1675011,14748,Jakarta Pusat (Kota),DKI Jakarta
11,695011,7383011,LPSE Kementerian Keuangan,Lembaga Administrasi Negara,6703011,Perawatan/Pemeliharaan Komputer Kantor LAN Jakarta,Pokja III Pengadaan Barang/Jasa ,255456000,CV.Bhina Sana Kuarga,01.549.023.8-0230,319314000,2012-12-11,LAN JAKARTA,"","",2013-01-07,APBN,2013,Jasa Lainnya,768011,319326000,342011,14748,Jakarta Pusat (Kota),DKI Jakarta
105,1105,523105,LPSE Kementerian Dalam Negeri,Sekretariat Jenderal,499105,Pekerjaan Pengadaan Alat Tulis Kantor.,Pekerjaan Pengadaan Barang dan Jasa Lainnya Setjen Tahun 2012 ,631375140,CV. SIHYONG JAYA PERSADA,01.920.063.3-0040,644082000,2012-12-24,Sekretariat Jenderal,"","",2013-01-08,APBN,2013,Pengadaan Barang,3105,644082000,668105,14748,Jakarta Pusat (Kota),DKI Jakarta
105,1105,476105,LPSE Kementerian Dalam Negeri,Sekretariat Jenderal,453105,Pengadaan Pemeliharaan Gedung dan Bangunan,Pekerjaan Pengadaan Barang dan Jasa Lainnya Setjen Tahun 2012 ,1555204000,PT.ANGGUN KREASI UTAMA,01.553.258.3-0020,1603480000,2012-12-11,Sekretariat Jenderal,"","",2012-12-28,APBN,2013,Pengadaan Barang,3105,1613880000,769105,14748,Jakarta Pusat (Kota),DKI Jakarta
11,549011,7577011,LPSE Kementerian Keuangan,LPSE Kementerian Keuangan Kalimantan Timur,7014011,Pengadaan Peralatan Elektronik Tahun Anggaran 2013,Pengadaan Peralatan Elektronik BDK Balikpapan Tahun Anggaran 2013,427100000,CV. Dita Karya Sejati,02.951.513.7-7220,431739000,2012-12-21,Balai Diklat Keuangan Balikpapan,"","",2013-01-14,APBN,2013,Pengadaan Barang,286011,450589000,8386011,14748,Jakarta Pusat (Kota),DKI Jakarta
11,540011,7393011,LPSE Kementerian Keuangan,Sekretariat Presiden Jakarta,6877011,Hygienis Service di Lingkungan Sekretariat Presiden bulan Januari sampai dengan Desember 2013,Panitia Hygienis Service di Lingk Sekretariat Presiden bulan Jan-Des 2013,310193070,PT. DWI MITRA CEMPAKA,02.073.314.3-0020,344777400,2012-12-11,Sekretariat Presiden,"","",2012-12-31,APBN,2013,Jasa Lainnya,509011,344777400,1927011,14748,Jakarta Pusat (Kota),DKI Jakarta
11,503011,7622011,LPSE Kementerian Keuangan,Direktorat Jenderal Pajak,7053011,Pengadaan Layanan Internet Broadband Kantor Pusat Direktorat Jenderal Pajak Tahun Anggaran 2013,Pan Peng Layanan Internet Broadband,1262387500,PT. Platinum Network Indonesia,02.143.542.5-0640,1294975000,2012-12-28,Kantor Pusat Direktorat Jenderal Pajak,"","",2013-01-29,APBN,2013,Jasa Lainnya,9011,1294975000,2906011,14748,Jakarta Pusat (Kota),DKI Jakarta
11,539011,7514011,LPSE Kementerian Keuangan,Kementerian Sekretariat Negara ,6848011,"Pemeliharaan Kebersihan Taman dan Halaman Kantor Sekretariat Negara RI di Gedung Perintis Kemerdekaan (Gedung Pola) Jalan Proklamasi No.56, Pool B Jalan Salemba Tengah II No.10 Jakarta Pusat dan Tama","Pemeliharaan Kebersihan Taman & Halaman di Gedung Pola , Pool B & Pusdiklat ",224460000,PT. HASTAMURTI YOGATAMA,01.958.161.0-4070,253584000,2012-12-16,Kementerian Sekretariat Negara,"","",2013-01-08,APBN,2013,Jasa Lainnya,121011,253584000,17658011,14748,Jakarta Pusat (Kota),DKI Jakarta
11,506011,7465011,LPSE Kementerian Keuangan,Badan Pendidikan dan Pelatihan Keuangan,6949011,Pengadaan Barang Seragam dan Perlengkapan DTU Kesamaptaan Pusdiklat Bea dan Cukai TA 2013,Pengadaan Barang Seragam dan Perlengkapan DTU Kesamaptaan TA 2013,382951800,CV.Bhina Sana Kuarga,01.549.023.8-0230,383130000,2012-12-13,Pusdiklat Bea dan Cukai,"","",2013-01-11,APBN,2013,Pengadaan Barang,28011,396900000,342011,14748,Jakarta Pusat (Kota),DKI Jakarta
11,503011,7336011,LPSE Kementerian Keuangan,Direktorat Jenderal Pajak,6696011,Pengadaan Air Minum Dalam Kemasan Pada Kantor Pusat Direktorat Jenderal Pajak Tahun Anggaran 2013,Pan Peng Air Minum Dalam Kemasan pada KPDJP,325989015,CV. AIRA BUANA,03.117.223.2-0150,342650000,2012-12-07,Kantor Pusat Direktorat Jenderal Pajak,"","",2012-12-28,APBN,2013,Pengadaan Barang,9011,360350000,11453011,14748,Jakarta Pusat (Kota),DKI Jakarta
11,540011,7442011,LPSE Kementerian Keuangan,Sekretariat Presiden Jakarta,6926011,Pemeliharaan Rutin Road Blocker Periode Bulan Januari s.d. Desember 2013,Panitia Pemeliharaan Rutin Road Blocker periode Januari s.d. Desember 2013,448717500,PT. Citra Nuansa Nusantara,02.493.130.5-0280,482552264,2012-12-12,Sekretariat Presiden,"","",2013-01-03,APBN,2013,Pekerjaan Konstruksi,509011,482552264,6357011,14748,Jakarta Pusat (Kota),DKI Jakarta
11,506011,7400011,LPSE Kementerian Keuangan,Badan Pendidikan dan Pelatihan Keuangan,6883011,Pengadaan Jasa Penggandaan Modul Diklat Tahap I T.A 2013 Pusdiklat pajak ,JASA PENGGANDAAN MODUL DIKLAT,803495550,CV. DYNA MANDIRI,02.761.344.7-4210,1333908870,2012-12-10,Pusdiklat Pajak,"","",2013-01-07,APBN,2013,Jasa Lainnya,16011,1333908870,5282011,14748,Jakarta Pusat (Kota),DKI Jakarta
11,528011,7591011,LPSE Kementerian Keuangan,LPSE Kementerian Keuangan Jawa Timur,6829011,TENAGA SATPAM NON PNS,Pengadaan Jasa Keamanan BKN Kantor Regional II Surabaya,258456000,PT CANDRACA JALA SENA,02.399.214.2-0150,273600000,2012-12-21,Kantor Regional II BKN Surabaya,"","",2013-02-01,APBN,2013,Jasa Lainnya,943011,273600000,4600011,14748,Jakarta Pusat (Kota),DKI Jakarta
114,3999,2560114,LPSE Kementerian Perhubungan,Ditjen Phb Laut,2640114,Subsidi Pengoperasian Pelayaran Perintis Trayek R-12 Pangkalan Tanjung Wangi Tahun Anggaran 2013,PELELANGAN SUBSIDI PENG.OP. ANGK.LAUT PERINTIS TRAYEK R-12 TANJ.WANGI T.A.2013,4562500000,PT LAUTAN KUMALA,01.300.054.2-0440,4580166000,2012-12-18,KANTOR KESYAHBANDARAN DAN OTORITAS PELABUHAN TANJUNG WANGI,"","",2013-01-14,APBN,2013,Jasa Lainnya,209114,4580830000,8114,14748,Jakarta Pusat (Kota),DKI Jakarta
11,528011,7464011,LPSE Kementerian Keuangan,LPSE Kementerian Keuangan Jawa Timur,6830011,JASA KEBERSIHAN GEDUNG KANTOR,Pengadaan Jasa Keamanan BKN Kantor Regional II Surabaya,243772100,PT. FIYANSA MULYA,03.200.435.0-6430,250000000,2012-12-13,Kantor Regional II BKN Surabaya,"","",2013-01-08,APBN,2013,Jasa Lainnya,943011,250000000,12088011,14748,Jakarta Pusat (Kota),DKI Jakarta
323,2323,167323,LPSE Kementerian Sosial,LPSE Pusat Kementerian Sosial,186323,Pengadaan Jasa Sewa Dedicated Backup Server,ULP Badan Pendidikan dan Penelitian Kesejahteraan Sosial,428670000,"","",432899680,2012-12-19,Pusat Data dan Informasi Kesejahteraan Sosial,"","",2013-01-16,APBN,2012,Jasa Lainnya,1323,432900000,"",14748,Jakarta Pusat (Kota),DKI Jakarta
11,527011,7586011,LPSE Kementerian Keuangan,LPSE Kementerian Keuangan Jawa Barat,7020011,Pengadaan Tenaga Satuan Pengamanan (Satpam),PENGADAAN BARANG DAN JASA GEDUNG KEUANGAN NEGARA BANDUNG,563363000,PT.Abdi Daya Mitra Abadi,31.601.427.3-4230,569250000,2012-12-21,GEDUNG KEUANGAN NEGARA BANDUNG,"","",2013-02-15,APBN,2013,Jasa Lainnya,78011,569250000,17606011,14748,Jakarta Pusat (Kota),DKI Jakarta
